,Idealista,Piso en Palma de Mallorca,950,1,70,13571.43
,Idealista,Piso en Palma de Mallorca,1.200,4,125,9.60
,Idealista,Piso en Palma de Mallorca,1.200,2,85,14.12
,Idealista,Casa o chalet en Inca,1.300,4,212,6.13
,Idealista,Piso en Pollença,900,2,82,10975.61
,Idealista,Piso en Palma de Mallorca,1.100,3,100,11.00
,Idealista,Piso en Santanyí,900,2,70,12857.14
,Idealista,Piso en Palma de Mallorca,950,2,70,13571.43
,Idealista,Casa o chalet en Calvià,2.450,3,145,16.90
,Idealista,Piso en Llucmajor,1.200,4,140,8.57
,Idealista,Piso en Carrer de Joan Crespí - Palma de Mallorca,1.150,1,75,15.33
,Idealista,Piso en Carrer de Teodor Canet - 2 - Alcúdia,975,2,100,9750.00
,Idealista,Piso en Llucmajor,1.100,3,96,11.46
,Idealista,Ático en Palma de Mallorca,1.080,2,60,18.00
,Idealista,Piso en Palma de Mallorca,1.100,2,70,15.71
,Idealista,Estudio en Calvià,800,1,7ª,114285.71
,Idealista,Ático en Palma de Mallorca,1.200,3,90,13.33
,Idealista,Ático en Sindicato - Palma de Mallorca,1.100,2,89,12.36
,Idealista,Apartamento en Santanyí,950,3,100,9500.00
,Idealista,Piso en Palma de Mallorca,1.550,5,180,8.61
,Idealista,Piso en Palma de Mallorca,1.200,3,100,12.00
,Idealista,Piso en Palma de Mallorca,1.000,2,70,14.29
,Idealista,Piso en Carrer de la Tramuntana - Palma de Mallorca,1.200,2,1ª,1200.00
,Idealista,Piso en Palma de Mallorca,1.300,4,151,8.61
,Idealista,Piso en Felanitx,1.000,3,134,7.46
,Idealista,Piso en Calvià,1.500,2,75,20.00
,Idealista,Piso en Ses Salines,850,2,77,11038.96
,Idealista,Piso en Palma de Mallorca,1.200,3,100,12.00
,Idealista,Casa o chalet en Palma de Mallorca,1.400,4,130,10.77
,Idealista,Piso en Palma de Mallorca,1.000,3,90,11.11
,Idealista,Piso en Palma de Mallorca,1.000,2,70,14.29
,Idealista,Ático en Palma de Mallorca,1.200,3,90,13.33
,Idealista,Planta baja en Llucmajor,1.100,3,110,10.00
,Idealista,Casa adosada en Sa Pobla,800,3,250,3200.00
,Idealista,Planta baja en Llucmajor,1.300,3,125,10.40
,Idealista,Apartamento en Palma de Mallorca,1.100,2,75,14.67
,Idealista,Piso en Vilafranca de Bonany,800,3,110,7272.73
,Idealista,Finca rústica en Camí Des Palmer - Llucmajor,1.000,3,90,11.11
,Idealista,Planta baja en Llucmajor,800,1,94,8510.64
,Idealista,Piso en Palma de Mallorca,1.000,3,90,11.11
,Idealista,Piso en Palma de Mallorca,820,1,32,25625.00
,Idealista,Piso en Palma de Mallorca,1.250,3,93,13.44
,Idealista,Piso en Palma de Mallorca,900,2,60,15000.00
,Idealista,Piso en Manacor,900,3,90,10000.00
,Idealista,Piso en Carrer de Velázquez - Palma de Mallorca,1.100,2,75,14.67
,Idealista,Casa o chalet en Puigpunyent,1.800,4,250,7.20
,Idealista,Piso en Palma de Mallorca,1.200,4,125,9.60
,Idealista,Piso en Palma de Mallorca,950,2,70,13571.43
,Idealista,Piso en Palma de Mallorca,1.100,3,100,11.00
,Idealista,Piso en Carrer del Torrent - Llucmajor,850,2,55,15454.55
,Idealista,Apartamento en Palma de Mallorca,800,1,45,17777.78
,Idealista,Piso en Palma de Mallorca,1.000,3,101,9.90
,Idealista,Apartamento en Palma de Mallorca,700,1,50,14000.00
,Idealista,Piso en Palma de Mallorca,1.200,3,118,10.17
,Idealista,Planta baja en Palma de Mallorca,1.300,3,100,13.00
,Idealista,Piso en Carrer Gruta - Palma de Mallorca,1.200,3,95,12.63
,Idealista,Finca rústica en Lloseta,890,2,110,8090.91
,Idealista,Apartamento en Calvià,1.000,2,70,14.29
,Idealista,Apartamento en Manacor,650,1,40,16250.00
,Idealista,Casa adosada en Campos,950,3,100,9500.00
,Idealista,Piso en Palma de Mallorca,1.100,2,85,12.94
,Idealista,Piso en Palma de Mallorca,1.000,3,95,10.53
,Idealista,Piso en Lloseta,850,3,85,10000.00
,Idealista,Casa o chalet en Carrer del Pagell - Manacor,850,3,100,8500.00
